0, 99.990000
10, 99.980000
20, 99.970000
30, 99.960000
40, 99.950000
50, 99.940000
60, 99.930000
70, 99.920000
80, 99.920000
90, 99.910000
100, 99.900000
110, 99.900000
120, 99.890000
130, 99.880000
140, 99.870000
150, 99.860000
160, 99.850000
170, 99.840000
180, 99.840000
190, 99.830000
200, 99.830000
210, 99.820000
220, 99.810000
230, 99.800000
240, 99.790000
250, 99.780000
260, 99.770000
270, 99.760000
280, 99.750000
290, 99.740000
300, 99.730000
310, 99.720000
320, 99.720000
330, 99.710000
340, 99.700000
350, 99.690000
360, 99.680000
370, 99.670000
380, 99.660000
390, 99.650000
400, 99.640000
410, 99.630000
420, 99.620000
430, 99.610000
440, 99.600000
450, 99.590000
460, 99.580000
470, 99.570000
480, 99.560000
490, 99.550000
500, 99.540000
510, 99.530000
520, 99.520000
530, 99.510000
540, 99.500000
550, 99.490000
560, 99.480000
570, 99.470000
580, 99.460000
590, 99.450000
600, 99.440000
610, 99.430000
620, 99.420000
630, 99.420000
640, 99.410000
650, 99.400000
660, 99.400000
670, 99.390000
680, 99.380000
690, 99.370000
700, 99.360000
710, 99.350000
720, 99.340000
730, 99.340000
740, 99.330000
750, 99.320000
760, 99.310000
770, 99.300000
780, 99.300000
790, 99.290000
800, 99.280000
810, 99.270000
820, 99.260000
830, 99.250000
840, 99.240000
850, 99.230000
860, 99.220000
870, 99.210000
880, 99.200000
890, 99.190000
900, 99.180000
910, 99.170000
920, 99.160000
930, 99.150000
940, 99.140000
950, 99.130000
960, 99.120000
970, 99.110000
980, 99.100000
990, 99.090000
1000, 99.080000
1010, 99.070000
1020, 99.060000
1030, 99.050000
1040, 99.040000
1050, 99.030000
1060, 99.020000
1070, 99.010000
1080, 99.000000
1090, 98.990000
1100, 98.980000
1110, 98.970000
1120, 98.960000
1130, 98.950000
1140, 98.940000
1150, 98.930000
1160, 98.920000
1170, 98.910000
1180, 98.910000
1190, 98.910000
1200, 98.900000
1210, 98.890000
1220, 98.880000
1230, 98.870000
1240, 98.870000
1250, 98.860000
1260, 98.850000
1270, 98.840000
1280, 98.830000
1290, 98.820000
1300, 98.810000
1310, 98.800000
1320, 98.790000
1330, 98.780000
1340, 98.770000
1350, 98.760000
1360, 98.750000
1370, 98.740000
1380, 98.730000
1390, 98.720000
1400, 98.710000
1410, 98.700000
1420, 98.700000
1430, 98.690000
1440, 98.680000
1450, 98.670000
1460, 98.660000
1470, 98.650000
1480, 98.640000
1490, 98.640000
1500, 98.630000
1510, 98.620000
1520, 98.610000
1530, 98.600000
1540, 98.590000
1550, 98.580000
1560, 98.570000
1570, 98.560000
1580, 98.550000
1590, 98.540000
1600, 98.530000
1610, 98.520000
1620, 98.510000
1630, 98.500000
1640, 98.490000
1650, 98.480000
1660, 98.470000
1670, 98.460000
1680, 98.450000
1690, 98.440000
1700, 98.430000
1710, 98.420000
1720, 98.410000
1730, 98.410000
1740, 98.400000
1750, 98.390000
1760, 98.380000
1770, 98.370000
1780, 98.360000
1790, 98.350000
1800, 98.340000
1810, 98.330000
1820, 98.320000
1830, 98.310000
1840, 98.300000
1850, 98.290000
1860, 98.280000
1870, 98.270000
1880, 98.260000
1890, 98.250000
1900, 98.250000
1910, 98.240000
1920, 98.230000
1930, 98.230000
1940, 98.220000
1950, 98.220000
1960, 98.210000
1970, 98.200000
1980, 98.190000
1990, 98.180000
2000, 98.180000
2010, 98.170000
2020, 98.160000
2030, 98.150000
2040, 98.140000
2050, 98.130000
2060, 98.120000
2070, 98.110000
2080, 98.100000
2090, 98.090000
2100, 98.080000
2110, 98.070000
2120, 98.060000
2130, 98.060000
2140, 98.050000
2150, 98.040000
2160, 98.030000
2170, 98.030000
2180, 98.020000
2190, 98.010000
2200, 98.000000
2210, 97.990000
2220, 97.980000
2230, 97.970000
2240, 97.960000
2250, 97.960000
2260, 97.950000
2270, 97.940000
2280, 97.930000
2290, 97.920000
2300, 97.910000
2310, 97.910000
2320, 97.900000
2330, 97.900000
2340, 97.890000
2350, 97.880000
2360, 97.870000
2370, 97.860000
2380, 97.850000
2390, 97.840000
2400, 97.830000
2410, 97.830000
2420, 97.820000
2430, 97.810000
2440, 97.800000
2450, 97.800000
2460, 97.790000
2470, 97.790000
2480, 97.780000
2490, 97.770000
2500, 97.760000
2510, 97.750000
2520, 97.740000
2530, 97.730000
2540, 97.720000
2550, 97.710000
2560, 97.700000
2570, 97.690000
2580, 97.680000
2590, 97.680000
2600, 97.670000
2610, 97.660000
2620, 97.650000
2630, 97.640000
2640, 97.630000
2650, 97.620000
2660, 97.620000
2670, 97.610000
2680, 97.610000
2690, 97.600000
2700, 97.600000
2710, 97.590000
2720, 97.580000
2730, 97.570000
2740, 97.560000
2750, 97.550000
2760, 97.540000
2770, 97.530000
2780, 97.520000
2790, 97.510000
2800, 97.500000
2810, 97.490000
2820, 97.480000
2830, 97.470000
2840, 97.460000
2850, 97.450000
2860, 97.440000
2870, 97.430000
2880, 97.420000
2890, 97.410000
2900, 97.410000
2910, 97.400000
2920, 97.390000
2930, 97.380000
2940, 97.370000
2950, 97.360000
2960, 97.350000
2970, 97.340000
2980, 97.330000
2990, 97.330000
3000, 97.330000
3010, 97.320000
3020, 97.310000
3030, 97.300000
3040, 97.290000
3050, 97.280000
3060, 97.270000
3070, 97.260000
3080, 97.250000
3090, 97.240000
3100, 97.230000
3110, 97.220000
3120, 97.210000
3130, 97.210000
3140, 97.200000
3150, 97.190000
3160, 97.180000
3170, 97.170000
3180, 97.170000
3190, 97.160000
3200, 97.160000
3210, 97.160000
3220, 97.150000
3230, 97.140000
3240, 97.130000
3250, 97.130000
3260, 97.120000
3270, 97.110000
3280, 97.100000
3290, 97.090000
3300, 97.080000
3310, 97.070000
3320, 97.060000
3330, 97.050000
3340, 97.040000
3350, 97.040000
3360, 97.030000
3370, 97.020000
3380, 97.020000
3390, 97.010000
3400, 97.010000
3410, 97.000000
3420, 96.990000
3430, 96.980000
3440, 96.980000
3450, 96.970000
3460, 96.960000
3470, 96.950000
3480, 96.940000
3490, 96.940000
3500, 96.930000
3510, 96.920000
3520, 96.920000
3530, 96.910000
3540, 96.900000
3550, 96.890000
3560, 96.880000
3570, 96.870000
3580, 96.860000
3590, 96.860000
3600, 96.850000
3610, 96.840000
3620, 96.840000
3630, 96.840000
3640, 96.830000
3650, 96.820000
3660, 96.820000
3670, 96.810000
3680, 96.800000
3690, 96.790000
3700, 96.780000
3710, 96.770000
3720, 96.760000
3730, 96.750000
3740, 96.740000
3750, 96.730000
3760, 96.720000
3770, 96.710000
3780, 96.700000
3790, 96.690000
3800, 96.680000
3810, 96.680000
3820, 96.680000
3830, 96.670000
3840, 96.660000
3850, 96.650000
3860, 96.650000
3870, 96.640000
3880, 96.630000
3890, 96.630000
3900, 96.620000
3910, 96.610000
3920, 96.600000
3930, 96.590000
3940, 96.580000
3950, 96.570000
3960, 96.560000
3970, 96.550000
3980, 96.540000
3990, 96.530000
4000, 96.520000
4010, 96.510000
4020, 96.510000
4030, 96.510000
4040, 96.500000
4050, 96.490000
4060, 96.490000
4070, 96.480000
4080, 96.470000
4090, 96.460000
4100, 96.450000
4110, 96.440000
4120, 96.430000
4130, 96.420000
4140, 96.410000
4150, 96.400000
4160, 96.390000
4170, 96.380000
4180, 96.370000
4190, 96.360000
4200, 96.350000
4210, 96.340000
4220, 96.330000
4230, 96.320000
4240, 96.310000
4250, 96.310000
4260, 96.310000
4270, 96.300000
4280, 96.290000
4290, 96.280000
4300, 96.270000
4310, 96.260000
4320, 96.250000
4330, 96.240000
4340, 96.230000
4350, 96.230000
4360, 96.220000
4370, 96.210000
4380, 96.200000
4390, 96.190000
4400, 96.180000
4410, 96.170000
4420, 96.160000
4430, 96.150000
4440, 96.150000
4450, 96.150000
4460, 96.140000
4470, 96.130000
4480, 96.130000
4490, 96.130000
4500, 96.120000
4510, 96.110000
4520, 96.100000
4530, 96.090000
4540, 96.080000
4550, 96.070000
4560, 96.070000
4570, 96.070000
4580, 96.060000
4590, 96.050000
4600, 96.040000
4610, 96.030000
4620, 96.020000
4630, 96.010000
4640, 96.010000
4650, 96.000000
4660, 95.990000
4670, 95.980000
4680, 95.980000
4690, 95.970000
4700, 95.960000
4710, 95.950000
4720, 95.940000
4730, 95.930000
4740, 95.920000
4750, 95.910000
4760, 95.900000
4770, 95.890000
4780, 95.890000
4790, 95.890000
4800, 95.880000
4810, 95.870000
4820, 95.860000
4830, 95.850000
4840, 95.840000
4850, 95.830000
4860, 95.820000
4870, 95.810000
4880, 95.800000
4890, 95.790000
4900, 95.780000
4910, 95.770000
4920, 95.760000
4930, 95.750000
4940, 95.740000
4950, 95.740000
4960, 95.730000
4970, 95.720000
4980, 95.710000
4990, 95.700000
5000, 95.690000
5010, 95.680000
5020, 95.680000
5030, 95.670000
5040, 95.660000
5050, 95.650000
5060, 95.640000
5070, 95.640000
5080, 95.640000
5090, 95.630000
5100, 95.620000
5110, 95.620000
5120, 95.610000
5130, 95.600000
5140, 95.600000
5150, 95.600000
5160, 95.600000
5170, 95.590000
5180, 95.580000
5190, 95.570000
5200, 95.560000
5210, 95.550000
5220, 95.540000
5230, 95.530000
5240, 95.530000
5250, 95.520000
5260, 95.510000
5270, 95.510000
5280, 95.500000
5290, 95.490000
5300, 95.480000
5310, 95.470000
5320, 95.470000
5330, 95.460000
5340, 95.450000
5350, 95.440000
5360, 95.440000
5370, 95.430000
5380, 95.420000
5390, 95.410000
5400, 95.400000
5410, 95.390000
5420, 95.390000
5430, 95.390000
5440, 95.380000
5450, 95.370000
5460, 95.360000
5470, 95.350000
5480, 95.350000
5490, 95.340000
5500, 95.330000
5510, 95.330000
5520, 95.320000
5530, 95.310000
5540, 95.300000
5550, 95.290000
5560, 95.280000
5570, 95.270000
5580, 95.260000
5590, 95.250000
5600, 95.240000
5610, 95.230000
5620, 95.220000
5630, 95.210000
5640, 95.200000
5650, 95.200000
5660, 95.190000
5670, 95.180000
5680, 95.170000
5690, 95.170000
5700, 95.160000
5710, 95.150000
5720, 95.150000
5730, 95.140000
5740, 95.130000
5750, 95.120000
5760, 95.110000
5770, 95.100000
5780, 95.100000
5790, 95.090000
5800, 95.080000
5810, 95.070000
5820, 95.070000
5830, 95.070000
5840, 95.060000
5850, 95.050000
5860, 95.040000
5870, 95.030000
5880, 95.020000
5890, 95.010000
5900, 95.000000
5910, 95.000000
5920, 94.990000
5930, 94.990000
5940, 94.980000
5950, 94.980000
5960, 94.980000
5970, 94.970000
5980, 94.960000
5990, 94.950000
6000, 94.940000
6010, 94.930000
6020, 94.920000
6030, 94.920000
6040, 94.910000
6050, 94.910000
6060, 94.900000
6070, 94.890000
6080, 94.880000
6090, 94.870000
6100, 94.870000
6110, 94.860000
6120, 94.850000
6130, 94.840000
6140, 94.840000
6150, 94.830000
6160, 94.820000
6170, 94.810000
6180, 94.800000
6190, 94.800000
6200, 94.790000
6210, 94.780000
6220, 94.770000
6230, 94.760000
6240, 94.750000
6250, 94.740000
6260, 94.730000
6270, 94.730000
6280, 94.730000
6290, 94.730000
6300, 94.720000
6310, 94.710000
6320, 94.700000
6330, 94.690000
6340, 94.680000
6350, 94.670000
6360, 94.660000
6370, 94.660000
6380, 94.650000
6390, 94.640000
6400, 94.630000
6410, 94.630000
6420, 94.620000
6430, 94.610000
6440, 94.600000
6450, 94.590000
6460, 94.580000
6470, 94.570000
6480, 94.560000
6490, 94.550000
6500, 94.540000
6510, 94.530000
6520, 94.520000
6530, 94.510000
6540, 94.500000
6550, 94.490000
6560, 94.480000
6570, 94.470000
6580, 94.470000
6590, 94.470000
6600, 94.460000
6610, 94.450000
6620, 94.440000
6630, 94.430000
6640, 94.420000
6650, 94.410000
6660, 94.400000
6670, 94.390000
6680, 94.380000
6690, 94.370000
6700, 94.360000
6710, 94.350000
6720, 94.340000
6730, 94.330000
6740, 94.330000
6750, 94.320000
6760, 94.310000
6770, 94.300000
6780, 94.290000
6790, 94.280000
6800, 94.270000
6810, 94.260000
6820, 94.250000
6830, 94.240000
6840, 94.240000
6850, 94.240000
6860, 94.230000
6870, 94.230000
6880, 94.220000
6890, 94.210000
6900, 94.200000
6910, 94.200000
6920, 94.200000
6930, 94.190000
6940, 94.180000
6950, 94.170000
6960, 94.160000
6970, 94.150000
6980, 94.140000
6990, 94.140000
7000, 94.130000
7010, 94.120000
7020, 94.110000
7030, 94.100000
7040, 94.090000
7050, 94.080000
7060, 94.070000
7070, 94.070000
7080, 94.060000
7090, 94.050000
7100, 94.050000
7110, 94.040000
7120, 94.040000
7130, 94.030000
7140, 94.030000
7150, 94.020000
7160, 94.020000
7170, 94.020000
7180, 94.010000
7190, 94.000000
7200, 93.990000
7210, 93.980000
7220, 93.970000
7230, 93.960000
7240, 93.950000
7250, 93.940000
7260, 93.930000
7270, 93.930000
7280, 93.930000
7290, 93.920000
7300, 93.910000
7310, 93.900000
7320, 93.890000
7330, 93.880000
7340, 93.870000
7350, 93.860000
7360, 93.850000
7370, 93.840000
7380, 93.840000
7390, 93.830000
7400, 93.830000
7410, 93.830000
7420, 93.820000
7430, 93.810000
7440, 93.800000
7450, 93.790000
7460, 93.780000
7470, 93.770000
7480, 93.760000
7490, 93.750000
7500, 93.740000
7510, 93.730000
7520, 93.720000
7530, 93.710000
7540, 93.700000
7550, 93.690000
7560, 93.680000
7570, 93.670000
7580, 93.660000
7590, 93.650000
7600, 93.650000
7610, 93.640000
7620, 93.630000
7630, 93.620000
7640, 93.610000
7650, 93.600000
7660, 93.590000
7670, 93.580000
7680, 93.570000
7690, 93.560000
7700, 93.550000
7710, 93.540000
7720, 93.530000
7730, 93.520000
7740, 93.510000
7750, 93.500000
7760, 93.490000
7770, 93.480000
7780, 93.470000
7790, 93.460000
7800, 93.450000
7810, 93.450000
7820, 93.440000
7830, 93.430000
7840, 93.420000
7850, 93.410000
7860, 93.400000
7870, 93.390000
7880, 93.380000
7890, 93.370000
7900, 93.360000
7910, 93.360000
7920, 93.350000
7930, 93.340000
7940, 93.330000
7950, 93.320000
7960, 93.310000
7970, 93.300000
7980, 93.290000
7990, 93.280000
8000, 93.280000
8010, 93.270000
8020, 93.260000
8030, 93.250000
8040, 93.240000
8050, 93.230000
8060, 93.220000
8070, 93.210000
8080, 93.200000
8090, 93.190000
8100, 93.180000
8110, 93.170000
8120, 93.160000
8130, 93.150000
8140, 93.140000
8150, 93.130000
8160, 93.120000
8170, 93.120000
8180, 93.110000
8190, 93.100000
8200, 93.090000
8210, 93.080000
8220, 93.070000
8230, 93.070000
8240, 93.060000
8250, 93.050000
8260, 93.040000
8270, 93.040000
8280, 93.030000
8290, 93.030000
8300, 93.020000
8310, 93.010000
8320, 93.000000
8330, 92.990000
8340, 92.980000
8350, 92.970000
8360, 92.960000
8370, 92.960000
8380, 92.950000
8390, 92.950000
8400, 92.940000
8410, 92.930000
8420, 92.920000
8430, 92.910000
8440, 92.910000
8450, 92.900000
8460, 92.890000
8470, 92.880000
8480, 92.870000
8490, 92.860000
8500, 92.850000
8510, 92.840000
8520, 92.830000
8530, 92.820000
8540, 92.810000
8550, 92.800000
8560, 92.790000
8570, 92.790000
8580, 92.780000
8590, 92.770000
8600, 92.760000
8610, 92.750000
8620, 92.740000
8630, 92.730000
8640, 92.720000
8650, 92.710000
8660, 92.700000
8670, 92.690000
8680, 92.680000
8690, 92.670000
8700, 92.670000
8710, 92.660000
8720, 92.650000
8730, 92.640000
8740, 92.640000
8750, 92.630000
8760, 92.620000
8770, 92.620000
8780, 92.610000
8790, 92.600000
8800, 92.590000
8810, 92.590000
8820, 92.590000
8830, 92.580000
8840, 92.570000
8850, 92.560000
8860, 92.550000
8870, 92.540000
8880, 92.530000
8890, 92.520000
8900, 92.520000
8910, 92.510000
8920, 92.500000
8930, 92.490000
8940, 92.480000
8950, 92.470000
8960, 92.460000
8970, 92.450000
8980, 92.450000
8990, 92.440000
9000, 92.430000
9010, 92.420000
9020, 92.410000
9030, 92.400000
9040, 92.390000
9050, 92.380000
9060, 92.370000
9070, 92.360000
9080, 92.350000
9090, 92.340000
9100, 92.330000
9110, 92.320000
9120, 92.310000
9130, 92.300000
9140, 92.290000
9150, 92.280000
9160, 92.270000
9170, 92.260000
9180, 92.250000
9190, 92.240000
9200, 92.230000
9210, 92.220000
9220, 92.210000
9230, 92.200000
9240, 92.200000
9250, 92.200000
9260, 92.200000
9270, 92.190000
9280, 92.180000
9290, 92.170000
9300, 92.170000
9310, 92.160000
9320, 92.150000
9330, 92.140000
9340, 92.130000
9350, 92.120000
9360, 92.110000
9370, 92.100000
9380, 92.100000
9390, 92.100000
9400, 92.090000
9410, 92.080000
9420, 92.070000
9430, 92.060000
9440, 92.060000
9450, 92.050000
9460, 92.040000
9470, 92.040000
9480, 92.030000
9490, 92.020000
9500, 92.020000
9510, 92.010000
9520, 92.010000
9530, 92.000000
9540, 91.990000
9550, 91.980000
9560, 91.980000
9570, 91.970000
9580, 91.960000
9590, 91.960000
9600, 91.950000
9610, 91.940000
9620, 91.930000
9630, 91.920000
9640, 91.910000
9650, 91.910000
9660, 91.910000
9670, 91.900000
9680, 91.890000
9690, 91.880000
9700, 91.870000
9710, 91.860000
9720, 91.850000
9730, 91.840000
9740, 91.830000
9750, 91.830000
9760, 91.830000
9770, 91.820000
9780, 91.810000
9790, 91.800000
9800, 91.790000
9810, 91.780000
9820, 91.780000
9830, 91.770000
9840, 91.760000
9850, 91.750000
9860, 91.740000
9870, 91.730000
9880, 91.720000
9890, 91.710000
9900, 91.700000
9910, 91.690000
9920, 91.680000
9930, 91.670000
9940, 91.660000
